brand_prefix,part_code,oem_number,source_name,source_url,retrieved_at,brand,model,year_from,year_to,engine,restyle,vin_pattern
KI,ODP,2151223001,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~2151223001.html,2026-05-16T06:36:32Z,Kia,Amanti; Borrego; Cadenza; Carnival,2000,2024,"4 Door Sedan, Sedan - 4Door 5P; Wagon - 5Door 7P; Sedan - 4Door 5P; Wagon Long - 7P, Wagon Long - 8P",,
KI,ODP,215122X000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~215122x000.html,2026-05-16T06:36:34Z,Kia,Rio; Spectra,2000,2005,"4 Door Sedan, 5 Door Sedan",,
KI,ODP,4526422000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~4526422000.html,2026-05-16T06:36:36Z,Kia,Rio,2006,2011,"Sedan - 4Door 5P, Sedan - 5Door 5P",,
KI,ODP,452864C100,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~452864c100.html,2026-05-16T06:36:38Z,Kia,Borrego; Sorento,2006,2012,Wagon - 5Door 7P; Wagon - 5Door 5P,,
KI,OPS,0926011000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-oil-pressure-switch~0926011000.html,2026-05-16T06:36:23Z,Kia,,,,,,
KI,OPS,0926032000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-oil-pressure-switch~0926032000.html,2026-05-16T06:36:27Z,Kia,,,,,,
SU,CKP,12230AA002,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa002.html,2026-05-16T06:38:53Z,Subaru,Baja; Legacy; Outback; Tribeca,2001,2009,"Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 3.0R, 3.0R Limited, 3.0R LL-Bean, Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 5ST-E, 5ST-M, Base-E(7ST), Base-M(7ST)",,
SU,CKP,12230AA010,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa010.html,2026-05-16T06:39:19Z,Subaru,Baja; Legacy; Outback; Tribeca,2001,2009,"Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 3.0R, 3.0R Limited, 3.0R LL-Bean, Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 5ST-E, 5ST-M, Base-E(7ST), Base-M(7ST)",,
SU,CKP,12230AA020,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa020.html,2026-05-16T06:39:02Z,Subaru,Legacy; Outback; Tribeca,2008,2019,"3.6R, 3.6R Limited, 3.6R Premium, 3.6R Touring; 5ST, Base",,
SU,CKP,12230AA040,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa040.html,2026-05-16T06:39:24Z,Subaru,Forester; Legacy; Outback,2011,2014,"X, X Limited, X Premium; 2.5i, 2.5i Limited, 2.5i Premium, 2.5i Sport, 2.5i Touring",,
SU,CKP,12230AA060,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa060.html,2026-05-16T06:39:09Z,Subaru,Forester; WRX; WRX STI,2014,2020,"2.0XT Premium, 2.0XT Touring; Base, Limited, Premium",,
SU,CKP,12230AA070,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa070.html,2026-05-16T06:39:14Z,Subaru,BRZ; Forester; Impreza; XV Crosstrek,2012,2016,"Base, High; 2.5i, 2.5i Limited, 2.5i Premium, 2.5i Touring; Base, Limited, Premium, Sport, Sport Limited; Limited, Premium",,
SU,CKP,12230AA120,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa120.html,2026-05-16T06:40:07Z,Subaru,Ascent; Legacy; Outback; WRX,2019,2025,"Base, Limited, Premium, Touring; 2.4R F/R-O, 2.4R Limited, 2.4R Touring",,
SU,CKP,22053AA010,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa010.html,2026-05-16T06:39:32Z,Subaru,Legacy,1990,1994,"Base, L, LS, LS-D, Turbo",,
SU,CKP,22053AA020,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa020.html,2026-05-16T06:39:54Z,Subaru,SVX,1992,1997,"L&LS, LE, LS, LSi, LSL",,
SU,CKP,22053AA040,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa040.html,2026-05-16T06:39:43Z,Subaru,Impreza,1993,1994,"Base, L, L+, LE, LS",,
SU,CKP,22053AA050,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa050.html,2026-05-16T06:39:36Z,Subaru,Impreza,1994,1994,"Base, L, LE, LS",,
SU,CKP,22053AA051,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa051.html,2026-05-16T06:39:28Z,Subaru,Impreza; Legacy; Outback,1994,1996,"Base, Brighton, L, LE, LS, LX, Outback; Base, Brighton, GT, L, LS, LS-I, Out Back, Post; Brighton, GT, L, LS, LS-I, Out Back, Post",,
SU,CKP,22053AA052,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa052.html,2026-05-16T06:39:47Z,Subaru,Baja; Forester; Impreza; Impreza STI,1997,2011,"Baja, Baja-B, Baja-S, Base, Brighton, Cold Weather, GT, L, Limited, L-S, SUS Limited; Base, Forester Sports, L, L.L.Bean, S, X, X Limited, X Premium, XS, XT, XT Limited; 2.5 GT, 2.5i, 25i, Brighton, L, Outback, Outback Sport, RS, STI, STI Limited, STI Special Edition, STI Sport, TS, WRX, WRX Sport, WRX TR, WRXSS; 2.5 GT, 2.5i, 25i, Outback, Outback Sport, RS, STI, STI Limited, STI Special Edition, STI Sport, TS, WRX, WRX Sport, WRX TR, WRXSS",,
SU,CKP,22053AA053,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa053.html,2026-05-16T06:39:58Z,Subaru,Baja; BRZ; Forester; Impreza,1993,2020,"Baja, Baja-B, Baja-S, Base, Brighton, Cold Weather, GT, L, Limited, L-S, SUS Limited; Base, High; 2.5i, 2.5i Limited, 2.5i Premium, 2.5i Touring, Base, Forester Sports, L, L.L.Bean, S, X, X Limited, X Premium, XS, XT, XT Limited; 2.5 GT, 2.5i, 25i, Base, Brighton, L, L+, LE, Limited, LS, LX, Outback, Outback Sport, Premium, RS, Sport, Sport Limited, STI, STI Limited, STI Special Edition, STI Sport, TS, WRX, WRX Sport, WRX TR, WRXSS",,
SU,CKP,22053AA070,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa070.html,2026-05-16T06:40:02Z,Subaru,Baja; Legacy; Outback; Tribeca,2001,2011,"Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 3.0R, 3.0R Limited, 3.0R LL-Bean, 3.6R, 3.6R Limited, 3.6R Premium, Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 5ST, 5ST-E, 5ST-M, Base, Base-E(7ST), Base-M(7ST)",,
