brand_prefix,part_code,oem_number,source_name,source_url,retrieved_at,brand,model,year_from,year_to,engine,restyle,vin_pattern
BU,CVB,84227492,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84227492.html,2026-05-11T06:03:28Z,Buick,LaCrosse,2017,2019,"4 DOOR CX EXT NOTCHBACK, 4 DOOR CXL EXT NOTCHBACK, 4 DOOR CXS EXT NOTCHBACK",,
BU,CVB,84282508,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-84282508.html,2026-05-11T06:03:48Z,Buick,Envision,2017,2018,"4 DOOR BASE, 4 DOOR UPLEVEL",,
BU,CVB,84282509,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-84282509.html,2026-05-11T06:03:48Z,Buick,Envision,2019,2020,"4 DOOR BASE, 4 DOOR UPLEVEL",,
BU,CVB,84282541,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-84282541.html,2026-05-11T06:03:33Z,Buick,Envision,2019,2020,"4 DOOR BASE, 4 DOOR PREMIUM, 4 DOOR PREMIUM 2, 4 DOOR UPLEVEL",,
BU,CVB,84631804,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-84631804.html,2026-05-11T06:03:32Z,Buick,LaCrosse,2019,2019,"4 DOOR CX EXT NOTCHBACK, 4 DOOR CXL EXT NOTCHBACK, 4 DOOR CXS EXT NOTCHBACK; All Purpose 4 Door Base, ALL PURPOSE 4 DOOR BASE, All Purpose 4 Door Luxury, ALL PURPOSE 4 DOOR LUXURY, All Purpose 4 Door Sport, ALL PURPOSE 4 DOOR SPORT",,
BU,CVB,84738786,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-tri-pot-jt-84738786.html,2026-05-11T06:04:03Z,Buick,Regal,2018,2020,"1SC 4 DOOR HATCHBACK, 1SL 4 DOOR HATCHBACK, 1SL 4 DOOR STATION WAGON, 1SX 4 DOOR HATCHBACK, BASE 4 DOOR STATION WAGON",,
BU,CVB,84754480,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-84754480.html,2026-05-11T06:04:02Z,Buick,Regal,2018,2020,"1SC 4 DOOR HATCHBACK, 1SL 4 DOOR HATCHBACK, 1SL 4 DOOR STATION WAGON, 1SX 4 DOOR HATCHBACK, BASE 4 DOOR HATCHBACK, BASE 4 DOOR STATION WAGON",,
BU,CVB,84930204,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-84930204.html,2026-05-11T06:04:15Z,Buick,Envision,2021,2024,"1SC 4 DOOR SUV, 1SL 4 DOOR SUV, 1SL 4 DOOR SUV , 1SN 4 DOOR SUV , 1SV 4 DOOR SUV",,
BU,CVB,84930205,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-tri-pot-jt-84930205.html,2026-05-11T06:04:04Z,Buick,Envision,2021,2021,"1SC 4 DOOR SUV, 1SL 4 DOOR SUV",,
BU,CVB,84945203,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-84945203.html,2026-05-11T06:04:16Z,Buick,Envision,2021,2024,"1SC 4 DOOR SUV, 1SL 4 DOOR SUV, 1SL 4 DOOR SUV , 1SN 4 DOOR SUV , 1SV 4 DOOR SUV",,
BU,CVB,85633084,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-85633084.html,2026-05-11T06:04:06Z,Buick,LaCrosse,2017,2019,"4 DOOR CX EXT NOTCHBACK, 4 DOOR CXL EXT NOTCHBACK, 4 DOOR CXS EXT NOTCHBACK; LT 4 DOOR NOTCHBACK, LTZ 4 DOOR NOTCHBACK",,
BU,CVB,85634569,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-85634569.html,2026-05-11T06:04:20Z,Buick,Envision,2021,2024,"1SC 4 DOOR SUV, 1SL 4 DOOR SUV, 1SL 4 DOOR SUV , 1SN 4 DOOR SUV , 1SV 4 DOOR SUV",,
BU,CVB,86585864,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-86585864.html,2026-05-11T06:04:21Z,Buick,Envision,2021,2024,"1SC 4 DOOR SUV, 1SL 4 DOOR SUV, 1SL 4 DOOR SUV , 1SN 4 DOOR SUV , 1SV 4 DOOR SUV",,
BU,CVB,86585869,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-tri-pot-jt-86585869.html,2026-05-11T06:04:22Z,Buick,Envision,2021,2024,"1SC 4 DOOR SUV, 1SL 4 DOOR SUV, 1SL 4 DOOR SUV , 1SN 4 DOOR SUV",,
BU,CVB,95908465,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-otr-95908465.html,2026-05-11T06:03:47Z,Buick,Encore,2018,2022,"CX 4 DOOR SPORT UTILITY, CXL 4 DOOR SPORT UTILITY; LS 4 DOOR SPORT UTILITY, LT 4 DOOR SPORT UTILITY, LTZ 4 DOOR SPORT UTILITY",,
BU,CVB,95908467,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-otr-95908467.html,2026-05-11T06:03:40Z,Buick,Encore,2019,2022,"CX 4 DOOR SPORT UTILITY, CXL 4 DOOR SPORT UTILITY; LS 4 DOOR SPORT UTILITY, LT 4 DOOR SPORT UTILITY, LTZ 4 DOOR SPORT UTILITY",,
BU,CVB,95908487,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-inr-95908487.html,2026-05-11T06:03:45Z,Buick,Encore,2018,2022,"CX 4 DOOR SPORT UTILITY, CXL 4 DOOR SPORT UTILITY; LS 4 DOOR SPORT UTILITY, LT 4 DOOR SPORT UTILITY, LTZ 4 DOOR SPORT UTILITY",,
BU,CVB,95908489,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-inr-95908489.html,2026-05-11T06:03:38Z,Buick,Encore,2020,2022,"CX 4 DOOR SPORT UTILITY, CXL 4 DOOR SPORT UTILITY; LS 4 DOOR SPORT UTILITY, LT 4 DOOR SPORT UTILITY, LTZ 4 DOOR SPORT UTILITY",,
BU,EMG,22537687,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-gasket-exhaust-manifold-foa-22537687.html,2026-05-11T06:02:46Z,Buick,Estate Wagon; Regal; Riviera,1982,1989,"CUSTOM 2 DOOR, CUSTOM 4 DOOR, ELECTRA ESTATE WAGON, ESTATE WAGON, LIMITED 2 DOOR, LIMITED 2 DOOR COLLECT SP EDIT, LIMITED 4 DOOR, LIMITED 4 DOOR COLLECT SP EDIT; 2 DOOR, 4 DOOR, REGAL, STATION WAGON; CONVERTIBLE COUPE, RIVIERA, T TYPE; BROUGHAM 4 DOOR, BROUGHAM 4 DOOR RWD",,
BU,IMG,22535437,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-gasket-pkg-intake-manifold-5-0l-foa-22535437.html,2026-05-11T06:02:54Z,Buick,Estate Wagon; Regal; Riviera,1982,1989,"CUSTOM 2 DOOR, CUSTOM 4 DOOR, ELECTRA ESTATE WAGON, ESTATE WAGON, LIMITED 2 DOOR, LIMITED 2 DOOR COLLECT SP EDIT, LIMITED 4 DOOR, LIMITED 4 DOOR COLLECT SP EDIT; 2 DOOR, 4 DOOR, REGAL, STATION WAGON; CONVERTIBLE COUPE, RIVIERA, T TYPE; BROUGHAM 4 DOOR, BROUGHAM 4 DOOR RWD",,
CA,CVB,19256071,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-19256071.html,2026-05-11T05:59:31Z,Cadillac,Escalade,2002,2020,"1/2 TON, 1500 4 DOOR, 1500 4 DOOR SUV, 1500 CREW CAB, 1500 CREW CAB STANDARD BOX, 4 DOOR 1/2 TON, CLASSIC 1500 CREW CAB LONG BOX, CLASSIC 1500 EXTENDED CAB STANDARD BOX, CLASSIC 1500 REGULAR CAB LONG BOX, CLASSIC 1500 REGULAR CAB STANDARD BOX, EXT 1/2 TON, YUKON XL/DENALI XL/ESCALADE ESV, YUKON/DENALI/ESCALADE; 1/2 TON; 1500 CREW CAB, 1500 CREW CAB STANDARD BOX, 1500 DOUBLE CAB STANDARD BOX, 1500 EXTENDED CAB LONG BOX, 1500 EXTENDED CAB SHORT BOX, 1500 EXTENDED CAB STANDARD BOX, 1500 REGULAR CAB LONG BOX, 1500 REGULAR CAB STANDARD BOX, CLASSIC 1500 CREW CAB STANDARD BOX, CLASSIC 1500 EXTENDED CAB LONG BOX, CLASSIC 1500 EXTENDED CAB SHORT BOX, CLASSIC 1500 EXTENDED CAB STANDARD BOX, CLASSIC 1500 REGULAR CAB LONG BOX, CLASSIC 1500 REGULAR CAB STANDARD BOX, CREW CAB 1/2 TON, EXTENDED CAB 5'8"" BOX 1/2 TON, EXTENDED CAB 6'6"" BOX 1/2 TON, EXTENDED CAB 8' BOX 1/2 TON, REGULAR CAB 6'6"" BOX 1/2 TON, REGULAR CAB 8' BOX 1/2 TON; 1/2 TON, 1500 4 DOOR UTILITY, 1500 CREW CAB, 1500 CREW CAB STANDARD BOX, 1500 EXTENDED CAB LONG BOX, 1500 EXTENDED CAB STANDARD BOX, 1500 REGULAR CAB LONG BOX, 1500 REGULAR CAB STANDARD BOX, 4 DOOR 1/2 TON, CLASSIC 1500 EXTENDED CAB LONG BOX, CLASSIC 1500 EXTENDED CAB STANDARD BOX, CLASSIC 1500 REGULAR CAB LONG BOX, CLASSIC 1500 REGULAR CAB STANDARD BOX, EXT 1/2 TON, XL 1/2 TON, YUKON/DENALI",,
CA,CVB,42905407,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-42905407.html,2026-05-11T06:01:15Z,Cadillac,XT4,2019,2024,"4 DOOR CX EXT NOTCHBACK, 4 DOOR CXL EXT NOTCHBACK, 4 DOOR CXS EXT NOTCHBACK; All Purpose 4 Door Base, ALL PURPOSE 4 DOOR BASE, All Purpose 4 Door Luxury, ALL PURPOSE 4 DOOR LUXURY, All Purpose 4 Door Sport, ALL PURPOSE 4 DOOR SPORT",,
CA,CVB,84138224,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84138224.html,2026-05-11T05:59:19Z,Cadillac,ATS; CTS,2015,2019,"2 DOOR COUPE, 2 DOOR LUXURY COUPE, 2 DOOR PERFORMANCE COUPE, 3 DOOR PREMIUM COUPE, 4 DOOR LUXURY SEDAN, 4 DOOR PERFORMANCE SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 4 DOOR PERFORMANCE SEDAN, 4 DOOR PLUS SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 2 DOOR CONVERTIBLE 1LS/1LT, 2 DOOR CONVERTIBLE 1LT, 2 DOOR CONVERTIBLE 2LT, 2 DOOR COUPE 1LS/1LT, 2 DOOR COUPE 1LT, 2 DOOR COUPE 2LT",,
CA,CVB,84138225,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84138225.html,2026-05-11T05:59:24Z,Cadillac,ATS,2013,2018,"4 DOOR LUXURY SEDAN, 4 DOOR PERFORMANCE SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 2 DOOR CONVERTIBLE 1LS/1LT, 2 DOOR CONVERTIBLE 1LT, 2 DOOR CONVERTIBLE 2LT, 2 DOOR COUPE 1LS/1LT, 2 DOOR COUPE 1LT, 2 DOOR COUPE 2LT",,
CA,CVB,84138226,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84138226.html,2026-05-11T05:59:28Z,Cadillac,ATS; CTS,2014,2019,"V-SERIES 2 DOOR COUPE, V-SERIES 4 DOOR SEDAN; 4 DOOR PERFORMANCE SEDAN, 4 DOOR PLUS SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 2 DOOR CONVERTIBLE 1SS, 2 DOOR CONVERTIBLE 2SS, 2 DOOR COUPE 1SS, 2 DOOR COUPE 2SS",,
CA,CVB,84138227,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84138227.html,2026-05-11T05:59:49Z,Cadillac,ATS; CTS,2014,2019,"V-SERIES 2 DOOR COUPE, V-SERIES 4 DOOR SEDAN; 4 DOOR PERFORMANCE SEDAN, 4 DOOR PLUS SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 2 DOOR CONVERTIBLE 1SS, 2 DOOR CONVERTIBLE 2SS, 2 DOOR COUPE 1SS, 2 DOOR COUPE 2SS",,
CA,CVB,84138228,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84138228.html,2026-05-11T05:59:30Z,Cadillac,CTS,2014,2019,"4 DOOR PREMIUM SEDAN; 2 DOOR CONVERTIBLE 1SS, 2 DOOR CONVERTIBLE 2SS, 2 DOOR COUPE 1SS, 2 DOOR COUPE 2SS",,
CA,CVB,84138229,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84138229.html,2026-05-11T05:59:34Z,Cadillac,ATS; CTS,2014,2019,"V-SERIES 2 DOOR COUPE; 4 DOOR PREMIUM SEDAN; 2 DOOR CONVERTIBLE 1SS, 2 DOOR CONVERTIBLE 2SS, 2 DOOR COUPE 1SS, 2 DOOR COUPE 2SS",,
CA,CVB,84150160,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84150160.html,2026-05-11T05:59:37Z,Cadillac,ATS,2019,2019,"2 DOOR COUPE, 2 DOOR LUXURY COUPE, 3 DOOR PREMIUM COUPE; 2 DOOR CONVERTIBLE 1LS/1LT, 2 DOOR CONVERTIBLE 1LT, 2 DOOR CONVERTIBLE 2LT, 2 DOOR COUPE 1LS/1LT, 2 DOOR COUPE 1LT, 2 DOOR COUPE 2LT",,
CA,CVB,84150161,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-jt-84150161.html,2026-05-11T05:59:38Z,Cadillac,CTS,2015,2019,"2 DOOR COUPE, 2 DOOR LUXURY COUPE, 2 DOOR PERFORMANCE COUPE, 3 DOOR PREMIUM COUPE, 4 DOOR LUXURY SEDAN, 4 DOOR PERFORMANCE SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 4 DOOR PERFORMANCE SEDAN, 4 DOOR PLUS SEDAN, 4 DOOR PREMIUM SEDAN, 4 DOOR SEDAN; 2 DOOR CONVERTIBLE 1LS/1LT, 2 DOOR CONVERTIBLE 1LT, 2 DOOR CONVERTIBLE 2LT, 2 DOOR COUPE 1LS/1LT, 2 DOOR COUPE 1LT, 2 DOOR COUPE 2LT",,
CA,CVB,84631804,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-tri-pot-cv-jt-84631804.html,2026-05-11T05:59:51Z,Cadillac,XT4,2019,2024,"4 DOOR CX EXT NOTCHBACK, 4 DOOR CXL EXT NOTCHBACK, 4 DOOR CXS EXT NOTCHBACK; All Purpose 4 Door Base, ALL PURPOSE 4 DOOR BASE, All Purpose 4 Door Luxury, ALL PURPOSE 4 DOOR LUXURY, All Purpose 4 Door Sport, ALL PURPOSE 4 DOOR SPORT",,
CA,CVB,84631805,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-tri-pot-jt-84631805.html,2026-05-11T06:00:03Z,Cadillac,XT4,2019,2024,"All Purpose 4 Door Base, ALL PURPOSE 4 DOOR BASE, All Purpose 4 Door Luxury, ALL PURPOSE 4 DOOR LUXURY, All Purpose 4 Door Sport, ALL PURPOSE 4 DOOR SPORT",,
CA,CVB,84846848,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-tri-pot-jt-84846848.html,2026-05-11T06:01:07Z,Cadillac,Escalade,2021,2024,"1/2 TON, YUKON XL/DENALI XL/ESCALADE ESV, YUKON/DENALI/ESCALADE; 1/2 TON; 4 DOOR 1/2 TON",,
CA,CVB,84929646,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-rr-whl-drv-shf-cv-tri-pot-jt-84929646.html,2026-05-11T06:01:10Z,Cadillac,Escalade,2021,2024,"1/2 TON, YUKON XL/DENALI XL/ESCALADE ESV, YUKON/DENALI/ESCALADE; 1/2 TON; 4 DOOR 1/2 TON",,
CA,CVB,87842370,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-boot-kit-frt-whl-drv-shf-cv-jt-87842370.html,2026-05-11T06:01:09Z,Cadillac,Escalade,2021,2023,"YUKON XL/DENALI XL/ESCALADE ESV, YUKON/DENALI/ESCALADE; CREW 5'8"" BOX 1/2 TON(VIN REQ'D), CREW CAB 5'8"" BOX 1/2 TON, CREW CAB 6'6"" BOX 1/2 TON, EXTENDED CAB 6'6"" BOX 1/2 TON, EXTENDED CAB 8' BOX 1/2 TON, REGULAR CAB 6'6"" BOX 1/2 TON, REGULAR CAB 8' BOX 1/2 TON; 1/2 TON; 4 DOOR 1/2 TON",,
CA,EMG,22537687,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-gasket-exhaust-manifold-foa-22537687.html,2026-05-11T05:59:24Z,Cadillac,Brougham; Fleetwood,1986,1990,"CUSTOM 2 DOOR, CUSTOM 4 DOOR, ELECTRA ESTATE WAGON, ESTATE WAGON, LIMITED 2 DOOR, LIMITED 2 DOOR COLLECT SP EDIT, LIMITED 4 DOOR, LIMITED 4 DOOR COLLECT SP EDIT; 2 DOOR, 4 DOOR, REGAL, STATION WAGON; CONVERTIBLE COUPE, RIVIERA, T TYPE; BROUGHAM 4 DOOR, BROUGHAM 4 DOOR RWD",,
CA,IMG,22535437,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-gasket-pkg-intake-manifold-5-0l-foa-22535437.html,2026-05-11T05:59:32Z,Cadillac,Brougham; Fleetwood,1986,1990,"CUSTOM 2 DOOR, CUSTOM 4 DOOR, ELECTRA ESTATE WAGON, ESTATE WAGON, LIMITED 2 DOOR, LIMITED 2 DOOR COLLECT SP EDIT, LIMITED 4 DOOR, LIMITED 4 DOOR COLLECT SP EDIT; 2 DOOR, 4 DOOR, REGAL, STATION WAGON; CONVERTIBLE COUPE, RIVIERA, T TYPE; BROUGHAM 4 DOOR, BROUGHAM 4 DOOR RWD",,
CH,CVB,13301969,GMPartsGiant,https://www.gmpartsgiant.com/parts/gm-joint-kit-frt-whl-drv-shf-cv-inr-w-boot-shf-13301969.html,2026-05-11T05:54:09Z,Chevrolet,Cruze,2013,2016,LT / LTZ 4 DOOR NOTCHBACK,,
