brand_prefix,part_code,oem_number,source_name,source_url,retrieved_at,brand,model,year_from,year_to,engine,restyle,vin_pattern
BM,MAF,13627547980,BMWPartsDeal,https://www.bmwpartsdeal.com/parts/bmw-exchange_mass_air_flow_sensor_with_co_poti-13627547980.html,2026-05-16T12:59:48Z,BMW,,,,,,
BM,MAF,13627547981,BMWPartsDeal,https://www.bmwpartsdeal.com/parts/bmw-exchange_mass_air_flow_sensor-13627547981.html,2026-05-16T13:00:02Z,BMW,535i; 635CSi; 735i; 735iL,1985,1993,,,
BM,MAF,13627547982,BMWPartsDeal,https://www.bmwpartsdeal.com/parts/bmw-exchange_mass_air_flow_sensor-13627547982.html,2026-05-16T12:59:59Z,BMW,M3,1988,1991,,,
CR,MAF,4891928AB,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~4891928ab.html,2026-05-16T13:15:00Z,Chrysler,200; Sebring,2008,2014,"Limited Sedan, LX Sedan, Touring Convertible, Touring Sedan; Limited Sedan, LX Sedan, Touring Sedan",,
CR,MAF,5033109AB,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~5033109ab.html,2026-05-16T13:14:58Z,Chrysler,PT Cruiser,2003,2009,"Limited, Touring, Touring Convertible",,
CR,MAF,5033320AA,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~5033320aa.html,2026-05-16T13:15:05Z,Chrysler,Sebring,2007,2010,"Limited Convertible, Limited Sedan, LX Convertible, LX Sedan, Touring Sedan",,
CR,MAF,5101204AA,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~5101204aa.html,2026-05-16T13:15:03Z,Chrysler,Crossfire,2004,2008,"Base Coupe, Base Roadster, Limited Coupe, Limited Roadster",,
CR,MAF,68069532AA,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~68069532aa.html,2026-05-16T13:15:13Z,Chrysler,300,2012,2013,"C AWD, C John Varvatos AWD, C John Varvatos RWD, C Luxury Series AWD, C Luxury Series RWD, C RWD, S AWD, S RWD",,
CR,MAF,68144197AA,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~68144197aa.html,2026-05-16T13:14:49Z,Chrysler,200,2015,2016,"C FWD, Limited, LX, S FWD",,
CR,MAF,68144197AB,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-sensor-mass-airflow~68144197ab.html,2026-05-16T13:14:53Z,Chrysler,200,2017,2017,"C FWD, Limited, LX, S FWD",,
CR,MAP,5227152,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-map-sensor-turbo~5227152.html,2026-05-16T13:14:43Z,Chrysler,Fifth Avenue; LeBaron; New Yorker; TC Maserati,1987,1990,,,
DG,HGG,4778372,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-gskt-pkg-package-cyl-head-gasket~4778372.html,2026-05-16T13:16:39Z,Dodge,D150; D250; D350; Ram Van,1990,1992,"3-Person Cab 2WD, 3-Person Cab 4WD; 3-Person Cab 2WD, 3-Person Cab 4WD, Club Cab 2WD, Club Cab 4WD; Ram 150 VAN, Ram 250 VAN, Ram 250 X-VAN, Ram 350 VAN, Ram 350 X-VAN; Ram 150 Wagon, Ram 250 Wagon, Ram 250 X-Wagon, Ram 350 Wagon, Ram 350 X-Wagon",,
DG,MAP,5227152,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-map-sensor-turbo~5227152.html,2026-05-16T13:16:44Z,Dodge,600; Aries; Charger; Daytona,1987,1990,,,
FO,HGG,"F0SZ-6051-A, F0SZ6051A",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-head-gasket_f0sz-6051-a.html,2026-05-16T13:04:57Z,Ford,,,,,,
FO,HGG,"F3HZ-6051-F, F3HZ6051F",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-head-gasket_f3hz-6051-f.html,2026-05-16T13:04:54Z,Ford,,,,,,
FO,HGG,"F4SZ-6051-A, F4SZ6051A",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-head-gasket_f4sz-6051-a.html,2026-05-16T13:04:58Z,Ford,Thunderbird,1994,1995,"4AT 4R70W, 5MT",,
FO,HGG,"F65Z-6051-CA, F65Z6051CA",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-head-gasket_f65z-6051-ca.html,2026-05-16T13:04:56Z,Ford,Windstar,1996,1996,"4AT AX4S, 4AT AXOD-E",,
FO,MAF,"1SDF-12B579-BA, 1SDF12B579BA",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-mass-airflow-sensor_1sdf-12b579-ba.html,2026-05-16T13:04:55Z,Ford,,,,,,
FO,MAF,"F6DF-12B579-EA, F6DF12B579EA",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-mass-airflow-sensor_f6df-12b579-ea.html,2026-05-16T13:04:57Z,Ford,,,,,,
FO,ODW,"-N805269-S, N805269S",FordPartsGiant,https://www.fordpartsgiant.com/parts/ford-washer-drain-plug_-n805269-s.html,2026-05-16T13:04:55Z,Ford,Escape; Expedition; Explorer; Five Hundred,2004,2019,"4AT CD4E, 5-Speed Manual Transmission - AK, 6-Speed Automatic Transmission 6F Mid-Range, CVT Auto Trans Powersplit Elec, Four-Wheel Drive (Full Time) (Left Hand Drive), Front-Wheel Drive (Left Hand Drive), Left Hand Drive; 4AT 4R75W, 4-Speed Automatic Transmission 4R70W (AODE), 4-Speed Automatic Transmission 4R75E Livonia, 4-Speed Automatic Transmission AODEW/4R75E W/TSS, 6-Speed Automatic Transmission (6R75), 6-Speed Automatic Transmission (6R80), Four-Wheel Drive (Part Time) (Left Hand Drive), Left Hand Drive, Rear-Wheel Drive (Left Hand Drive); 6-Speed Automatic Transmission 6F Mid-Range, 6-Speed Automatic Transmission 6F50, 6-Speed Automatic Transmission 6F55, Four-Wheel Drive (Full Time) (Left Hand Drive), Front-Wheel Drive (Left Hand Drive), Left Hand Drive; 6-Speed Automatic Transaxle - AWF21, CVT Select Shift Transmission, Four-Wheel Drive (Part Time) (Left Hand Drive), Front-Wheel Drive (Left Hand Drive), Left Hand Drive",,
HO,CMP,8-10456-148-0,HondaPartsNow,https://www.hondapartsnow.com/genuine/honda~sensor~camshaft~position~8-10456-148-0.html,2026-05-16T13:01:27Z,Honda,Passport,1996,1997,"KA 4AT, KA 5MT, KL 4AT, KL 5MT",,
HO,CMP,8-10456-541-0,HondaPartsNow,https://www.hondapartsnow.com/genuine/honda~sensor~camshaft~position~8-10456-541-0.html,2026-05-16T13:01:29Z,Honda,Passport,1998,2000,"KA 4AT, KA 5MT; KA 4AT, KA 5MT, KL 4AT, KL 5MT",,
HO,CMP,8-10456-598-0,HondaPartsNow,https://www.hondapartsnow.com/genuine/honda~sensor~camshaft~position~8-10456-598-0.html,2026-05-16T13:01:31Z,Honda,,,,,,
JP,MAP,53006226,MoparPartsGiant,https://www.moparpartsgiant.com/parts/mopar-tube-map-sensor-2-5l-yj~53006226.html,2026-05-16T13:18:05Z,Jeep,Cherokee; Comanche; Grand Cherokee; Grand Wagoneer,1991,1995,"2 Door Sport Utility 2WD, 2 Door Sport Utility 4WD, 2 Door Sport Utility RHD 4WD, 4 Door Sport Utility 2WD, 4 Door Sport Utility 4WD, 4 Door Sport Utility RHD 4WD; 3-Person Cab 2WD, 3-Person Cab 4WD; 4 Door Sport Utility 2WD, 4 Door Sport Utility 4WD; Sport Utility 4WD",,
KI,CKP,3918003301,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-crankshaft-po~3918003301.html,2026-05-16T13:03:01Z,Kia,Niro,2017,2022,Wagon - 5Door 5P,,
KI,CKP,3918022600,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-crankshaft-po~3918022600.html,2026-05-16T13:02:58Z,Kia,,,,,,
KI,CKP,391802E600,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-crankshaft-po~391802e600.html,2026-05-16T13:02:55Z,Kia,Optima Hybrid,2016,2020,Sedan - 4Door 5P,,
KI,CKP,391802J700,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-crankshaft-po~391802j700.html,2026-05-16T13:03:03Z,Kia,,,,,,
KI,CKP,3931039110,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~3931039110.html,2026-05-16T13:03:08Z,Kia,Sedona,2001,2005,Wagon Short 7,,
KI,CKP,3931839150,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~3931839150.html,2026-05-16T13:03:09Z,Kia,Amanti,2004,2006,4 Door Sedan,,
KI,CKP,3931839800,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~3931839800.html,2026-05-16T13:03:15Z,Kia,Sorento,2003,2006,5 Door Wagon,,
KI,CMP,3931038050,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~3931038050.html,2026-05-16T13:03:06Z,Kia,Optima,2000,2005,4 Door Sedan,,
KI,CMP,393183C100,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393183c100.html,2026-05-16T13:03:18Z,Kia,Amanti; Borrego; Cadenza; Sedona,2006,2016,"4 Door Sedan, Sedan - 4Door 5P; Wagon - 5Door 7P; Sedan - 4Door 5P; Wagon Long - 7P, Wagon Long 7, Wagon Short - 7P, Wagon Short 7",,
KI,CMP,393183C500,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393183c500.html,2026-05-16T13:02:56Z,Kia,Cadenza; K900; Sedona; Sorento,2013,2018,"Sedan - 4Door 5P; Wagon Long - 7P, Wagon Long - 8P; Wagon - 5Door 5P, Wagon - 5Door 7P",,
KI,CMP,393183C510,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft-posi~393183c510.html,2026-05-16T13:03:14Z,Kia,Sedona; Sorento,2015,2018,"Wagon Long - 7P, Wagon Long - 8P; Wagon - 5Door 7P",,
KI,CMP,393183L000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft-posi~393183l000.html,2026-05-16T13:03:04Z,Kia,Cadenza; K900; Sedona; Sorento,2017,2024,"Sedan - 4Door 5P; Wagon Long - 7P, Wagon Long - 8P; Wagon - 5Door 7P; Sedan - 5Door 5P",,
KI,CMP,3935025000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~3935025000.html,2026-05-16T13:03:16Z,Kia,Optima; Rondo,2006,2011,"4 Door Sedan, Sedan - 4Door 5P; 5 Door Wagon, 5 Door Wagon 7, Wagon - 5Door 5P, Wagon - 5Door 7P",,
KI,CMP,3935025010,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~3935025010.html,2026-05-16T13:03:10Z,Kia,Forte; Forte Koup; Optima; Optima Hybrid,2006,2015,"Coupe - 2Door 5P, Sedan - 4Door 5P, Sedan - 5Door 5P; 4 Door Sedan, Sedan - 4Door 5P; Sedan - 4Door 5P; 5 Door Wagon, 5 Door Wagon 7, Wagon - 5Door 5P, Wagon - 5Door 7P",,
KI,CMP,393502B000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393502b000.html,2026-05-16T13:03:10Z,Kia,Soul,2009,2011,Wagon - 5Door 5P,,
KI,CMP,393502B020,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393502b020.html,2026-05-16T13:03:12Z,Kia,,,,,,
KI,CMP,393502B030,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393502b030.html,2026-05-16T13:03:17Z,Kia,Forte; Forte Koup; Niro; Optima,2009,2024,"Coupe - 2Door 5P, Sedan - 4Door 5P, Sedan - 5Door 5P; Coupe - 2Door 5P, Sedan - 5Door 5P; Wagon - 5Door 5P; Sedan - 4Door 5P",,
KI,CMP,393502B070,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft-posi~393502b070.html,2026-05-16T13:03:05Z,Kia,Niro,2017,2019,Wagon - 5Door 5P,,
KI,CMP,393502E600,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft-posi~393502e600.html,2026-05-16T13:03:02Z,Kia,Optima Hybrid,2016,2020,Sedan - 4Door 5P,,
KI,CMP,393502G000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393502g000.html,2026-05-16T13:02:59Z,Kia,Optima; Sorento; Sportage; Stinger,2015,2022,"Sedan - 4Door 5P; Wagon - 5Door 5P, Wagon - 5Door 7P; Wagon - 5Door 5P; Sedan - 5Door 5P",,
KI,CMP,393503E110,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393503e110.html,2026-05-16T13:03:13Z,Kia,Optima; Rondo,2006,2011,"4 Door Sedan, Sedan - 4Door 5P; 5 Door Wagon, 5 Door Wagon 7, Wagon - 5Door 5P, Wagon - 5Door 7P",,
KI,CMP,393503E120,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393503e120.html,2026-05-16T13:03:14Z,Kia,Optima; Rondo,2006,2011,"4 Door Sedan, Sedan - 4Door 5P; 5 Door Wagon, 5 Door Wagon 7, Wagon - 5Door 5P, Wagon - 5Door 7P",,
KI,CMP,393503E210,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393503e210.html,2026-05-16T13:03:11Z,Kia,,,,,,
KI,CMP,393503E220,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-sensor-camshaft~393503e220.html,2026-05-16T13:03:12Z,Kia,,,,,,
KI,MAP,3930038100,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-map-sensor-assy~3930038100.html,2026-05-16T13:03:00Z,Kia,Amanti; Optima; Sedona; Sorento,2000,2006,4 Door Sedan; Wagon Short 7; 5 Door Wagon,,
KI,MAP,3930038200,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-map-sensor-assy~3930038200.html,2026-05-16T13:02:57Z,Kia,Amanti; Optima; Rondo; Sedona,2000,2014,"4 Door Sedan, Sedan - 4Door 5P; 5 Door Wagon, 5 Door Wagon 7, Wagon - 5Door 5P, Wagon - 5Door 7P; Wagon Long - 7P, Wagon Long 7, Wagon Short - 7P, Wagon Short 7; 5 Door Wagon, Wagon - 5Door 5P",,
KI,ODP,2151221000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~2151221000.html,2026-05-16T13:02:57Z,Kia,Optima; Rio; Sedona; Sephia,1997,2005,"4 Door Sedan; 4 Door Sedan, 5 Door Sedan; Wagon Short 7; 5 Door Sedan",,
KI,ODP,2151221010,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~2151221010.html,2026-05-16T13:03:03Z,Kia,Amanti; Optima; Rio; Rondo,1997,2011,"4 Door Sedan; 4 Door Sedan, 5 Door Sedan, Sedan - 4Door 5P, Sedan - 5Door 5P; 5 Door Wagon, 5 Door Wagon 7; Wagon Long 7, Wagon Short 7",,
KI,ODP,2151223000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~2151223000.html,2026-05-16T13:03:00Z,Kia,Amanti; Borrego; Cadenza; Carnival,2006,2024,"Sedan - 4Door 5P; Wagon - 5Door 7P; Wagon Long - 7P, Wagon Long - 8P; Coupe - 2Door 5P, Sedan - 4Door 5P, Sedan - 5Door 5P",,
KI,ODP,2151223001,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~2151223001.html,2026-05-16T13:03:05Z,Kia,Amanti; Borrego; Cadenza; Carnival,2000,2024,"4 Door Sedan, Sedan - 4Door 5P; Wagon - 5Door 7P; Sedan - 4Door 5P; Wagon Long - 7P, Wagon Long - 8P",,
KI,ODP,215122X000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~215122x000.html,2026-05-16T13:03:06Z,Kia,Rio; Spectra,2000,2005,"4 Door Sedan, 5 Door Sedan",,
KI,ODP,4526422000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~4526422000.html,2026-05-16T13:03:07Z,Kia,Rio,2006,2011,"Sedan - 4Door 5P, Sedan - 5Door 5P",,
KI,ODP,452864C100,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-plug-oil-drain~452864c100.html,2026-05-16T13:03:08Z,Kia,Borrego; Sorento,2006,2012,Wagon - 5Door 7P; Wagon - 5Door 5P,,
KI,OPS,0926011000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-oil-pressure-switch~0926011000.html,2026-05-16T13:02:58Z,Kia,,,,,,
KI,OPS,0926032000,KiaPartsNow,https://www.kiapartsnow.com/genuine/kia-oil-pressure-switch~0926032000.html,2026-05-16T13:03:01Z,Kia,,,,,,
SU,CKP,12230AA002,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa002.html,2026-05-16T13:05:23Z,Subaru,Baja; Legacy; Outback; Tribeca,2001,2009,"Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 3.0R, 3.0R Limited, 3.0R LL-Bean, Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 5ST-E, 5ST-M, Base-E(7ST), Base-M(7ST)",,
SU,CKP,12230AA010,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa010.html,2026-05-16T13:05:44Z,Subaru,Baja; Legacy; Outback; Tribeca,2001,2009,"Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 3.0R, 3.0R Limited, 3.0R LL-Bean, Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 5ST-E, 5ST-M, Base-E(7ST), Base-M(7ST)",,
SU,CKP,12230AA020,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa020.html,2026-05-16T13:05:30Z,Subaru,Legacy; Outback; Tribeca,2008,2019,"3.6R, 3.6R Limited, 3.6R Premium, 3.6R Touring; 5ST, Base",,
SU,CKP,12230AA040,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa040.html,2026-05-16T13:05:48Z,Subaru,Forester; Legacy; Outback,2011,2014,"X, X Limited, X Premium; 2.5i, 2.5i Limited, 2.5i Premium, 2.5i Sport, 2.5i Touring",,
SU,CKP,12230AA060,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa060.html,2026-05-16T13:05:36Z,Subaru,Forester; WRX; WRX STI,2014,2020,"2.0XT Premium, 2.0XT Touring; Base, Limited, Premium",,
SU,CKP,12230AA070,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-plate-crankshaft-sensor~12230aa070.html,2026-05-16T13:05:40Z,Subaru,BRZ; Forester; Impreza; XV Crosstrek,2012,2016,"Base, High; 2.5i, 2.5i Limited, 2.5i Premium, 2.5i Touring; Base, Limited, Premium, Sport, Sport Limited; Limited, Premium",,
SU,CKP,22053AA010,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa010.html,2026-05-16T13:05:55Z,Subaru,Legacy,1990,1994,"Base, L, LS, LS-D, Turbo",,
SU,CKP,22053AA020,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa020.html,2026-05-16T13:06:15Z,Subaru,SVX,1992,1997,"L&LS, LE, LS, LSi, LSL",,
SU,CKP,22053AA040,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa040.html,2026-05-16T13:06:06Z,Subaru,Impreza,1993,1994,"Base, L, L+, LE, LS",,
SU,CKP,22053AA050,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa050.html,2026-05-16T13:05:59Z,Subaru,Impreza,1994,1994,"Base, L, LE, LS",,
SU,CKP,22053AA051,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa051.html,2026-05-16T13:05:52Z,Subaru,Impreza; Legacy; Outback,1994,1996,"Base, Brighton, L, LE, LS, LX, Outback; Base, Brighton, GT, L, LS, LS-I, Out Back, Post; Brighton, GT, L, LS, LS-I, Out Back, Post",,
SU,CKP,22053AA052,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa052.html,2026-05-16T13:06:09Z,Subaru,Baja; Forester; Impreza; Impreza STI,1997,2011,"Baja, Baja-B, Baja-S, Base, Brighton, Cold Weather, GT, L, Limited, L-S, SUS Limited; Base, Forester Sports, L, L.L.Bean, S, X, X Limited, X Premium, XS, XT, XT Limited; 2.5 GT, 2.5i, 25i, Brighton, L, Outback, Outback Sport, RS, STI, STI Limited, STI Special Edition, STI Sport, TS, WRX, WRX Sport, WRX TR, WRXSS; 2.5 GT, 2.5i, 25i, Outback, Outback Sport, RS, STI, STI Limited, STI Special Edition, STI Sport, TS, WRX, WRX Sport, WRX TR, WRXSS",,
SU,CKP,22053AA053,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa053.html,2026-05-16T13:06:18Z,Subaru,Baja; BRZ; Forester; Impreza,1993,2020,"Baja, Baja-B, Baja-S, Base, Brighton, Cold Weather, GT, L, Limited, L-S, SUS Limited; Base, High; 2.5i, 2.5i Limited, 2.5i Premium, 2.5i Touring, Base, Forester Sports, L, L.L.Bean, S, X, X Limited, X Premium, XS, XT, XT Limited; 2.5 GT, 2.5i, 25i, Base, Brighton, L, L+, LE, Limited, LS, LX, Outback, Outback Sport, Premium, RS, Sport, Sport Limited, STI, STI Limited, STI Special Edition, STI Sport, TS, WRX, WRX Sport, WRX TR, WRXSS",,
SU,CKP,22053AA070,SubaruPartsDeal,https://www.subarupartsdeal.com/parts/subaru-sensor-assembly-crankshaft~22053aa070.html,2026-05-16T13:06:22Z,Subaru,Baja; Legacy; Outback; Tribeca,2001,2011,"Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 3.0R, 3.0R Limited, 3.0R LL-Bean, 3.6R, 3.6R Limited, 3.6R Premium, Flat6, Flat6 L.L.Bean, Flat6-S, SUS Flat6; 5ST, 5ST-E, 5ST-M, Base, Base-E(7ST), Base-M(7ST)",,
