brand_prefix,model,year_from,year_to,engine,source_name,source_url,retrieved_at
HY,Santa Fe,2013,2018,2.4L,epc_HY,https://epc-HY.example.com,2026-05-16T13:18:31.433329Z
HY,Santa Fe,2019,2025,2.2L Diesel,epc_HY,https://epc-HY.example.com,2026-05-16T13:18:31.433333Z
HY,Santa Fe,2019,2025,2.4L,epc_HY,https://epc-HY.example.com,2026-05-16T13:18:31.433339Z
HY,Santa Fe,2019,2025,3.8L,epc_HY,https://epc-HY.example.com,2026-05-16T13:18:31.433343Z
KI,Sportage,2016,2021,1.6L Turbo,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433363Z
KI,Sportage,2016,2021,2.0L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433367Z
KI,Sportage,2022,2025,1.6L Turbo,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433372Z
KI,Sportage,2022,2025,2.0L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433379Z
KI,Optima,2016,2020,1.6L Turbo,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433383Z
KI,Optima,2016,2020,2.0L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433387Z
KI,Optima,2016,2020,2.4L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433392Z
KI,Optima,2021,2025,1.6L Turbo,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433399Z
KI,Optima,2021,2025,2.4L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433403Z
KI,Sorento,2015,2020,2.0L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433407Z
KI,Sorento,2015,2020,2.4L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433412Z
KI,Sorento,2015,2020,3.3L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433417Z
KI,Sorento,2021,2025,2.2L Diesel,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433421Z
KI,Sorento,2021,2025,2.4L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433425Z
KI,Sorento,2021,2025,3.8L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433429Z
KI,Cerato,2018,2025,1.6L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433433Z
KI,Cerato,2018,2025,2.0L,epc_KI,https://epc-KI.example.com,2026-05-16T13:18:31.433438Z
NI,Altima,2013,2018,QR25,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433456Z
NI,Altima,2013,2018,2.5L Turbo,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433460Z
NI,Altima,2019,2025,2.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433484Z
NI,Altima,2019,2025,2.5L Turbo,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433489Z
NI,Qashqai,2014,2021,1.2L Turbo,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433493Z
NI,Qashqai,2014,2021,1.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433497Z
NI,Qashqai,2014,2021,1.6L Diesel,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433501Z
NI,Qashqai,2022,2025,1.2L Turbo,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433505Z
NI,Qashqai,2022,2025,1.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433510Z
NI,Rogue,2014,2020,2.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433517Z
NI,Rogue,2021,2025,2.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433522Z
NI,X-Trail,2013,2021,1.6L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433526Z
NI,X-Trail,2013,2021,2.0L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433531Z
NI,X-Trail,2013,2021,2.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433537Z
NI,X-Trail,2022,2025,1.5L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433542Z
NI,X-Trail,2022,2025,2.0L,epc_NI,https://epc-NI.example.com,2026-05-16T13:18:31.433546Z
FO,Fusion,2013,2016,1.5L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433567Z
FO,Fusion,2013,2016,1.6L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433571Z
FO,Fusion,2013,2016,2.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433575Z
FO,Fusion,2013,2016,2.5L,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433579Z
FO,Fusion,2017,2020,1.5L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433583Z
FO,Fusion,2017,2020,2.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433588Z
FO,Fusion,2017,2020,2.5L,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433592Z
FO,Focus,2012,2018,1.6L,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433596Z
FO,Focus,2012,2018,2.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433600Z
FO,Focus,2012,2018,1.5L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433605Z
FO,Focus,2019,2025,1.5L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433610Z
FO,Focus,2019,2025,1.5L EcoBlue Diesel,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433614Z
FO,Escape,2013,2019,1.5L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433618Z
FO,Escape,2013,2019,1.6L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433625Z
FO,Escape,2013,2019,2.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433629Z
FO,Escape,2013,2019,2.5L,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433634Z
FO,Escape,2020,2025,1.5L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433638Z
FO,Escape,2020,2025,2.0L Hybrid,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433642Z
FO,Explorer,2011,2019,2.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433646Z
FO,Explorer,2011,2019,3.5L,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433650Z
FO,Explorer,2011,2019,3.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433655Z
FO,Explorer,2020,2025,2.3L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433659Z
FO,Explorer,2020,2025,3.0L EcoBoost,epc_FO,https://epc-FO.example.com,2026-05-16T13:18:31.433666Z
