brand,brand_prefix,part_code,part_name,priority,oem_number,source_name,source_url,retrieved_at
Mini,MN,MAF,Датчик массового расхода воздуха,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20MAF%20%D0%94%D0%B0%D1%82%D1%87%D0%B8%D0%BA%20%D0%BC%D0%B0%D1%81%D1%81%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE%20%D1%80%D0%B0%D1%81%D1%85%D0%BE%D0%B4%D0%B0%20%D0%B2%D0%BE%D0%B7%D0%B4%D1%83%D1%85%D0%B0,2026-05-12T09:03:44Z
Mini,MN,PCV,Клапан вентиляции картерных газов,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20PCV%20%D0%9A%D0%BB%D0%B0%D0%BF%D0%B0%D0%BD%20%D0%B2%D0%B5%D0%BD%D1%82%D0%B8%D0%BB%D1%8F%D1%86%D0%B8%D0%B8%20%D0%BA%D0%B0%D1%80%D1%82%D0%B5%D1%80%D0%BD%D1%8B%D1%85%20%D0%B3%D0%B0%D0%B7%D0%BE%D0%B2,2026-05-12T09:03:44Z
Mini,MN,THB,Дроссельная заслонка,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20THB%20%D0%94%D1%80%D0%BE%D1%81%D1%81%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%B7%D0%B0%D1%81%D0%BB%D0%BE%D0%BD%D0%BA%D0%B0,2026-05-12T09:03:44Z
Mini,MN,VCG,Прокладка клапанной крышки,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20VCG%20%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%BA%D0%BB%D0%B0%D0%BF%D0%B0%D0%BD%D0%BD%D0%BE%D0%B9%20%D0%BA%D1%80%D1%8B%D1%88%D0%BA%D0%B8,2026-05-12T09:03:44Z
Mini,MN,EXT,Расширительный бачок,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20EXT%20%D0%A0%D0%B0%D1%81%D1%88%D0%B8%D1%80%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9%20%D0%B1%D0%B0%D1%87%D0%BE%D0%BA,2026-05-12T09:03:44Z
Mini,MN,FAN,Вентилятор радиатора,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20FAN%20%D0%92%D0%B5%D0%BD%D1%82%D0%B8%D0%BB%D1%8F%D1%82%D0%BE%D1%80%20%D1%80%D0%B0%D0%B4%D0%B8%D0%B0%D1%82%D0%BE%D1%80%D0%B0,2026-05-12T09:03:44Z
Mini,MN,RAD,Радиатор охлаждения,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20RAD%20%D0%A0%D0%B0%D0%B4%D0%B8%D0%B0%D1%82%D0%BE%D1%80%20%D0%BE%D1%85%D0%BB%D0%B0%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F,2026-05-12T09:03:44Z
Mini,MN,CAB,Сайлентблок переднего рычага,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CAB%20%D0%A1%D0%B0%D0%B9%D0%BB%D0%B5%D0%BD%D1%82%D0%B1%D0%BB%D0%BE%D0%BA%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%B3%D0%BE%20%D1%80%D1%8B%D1%87%D0%B0%D0%B3%D0%B0,2026-05-12T09:03:45Z
Mini,MN,TSH,Корпус термостата,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TSH%20%D0%9A%D0%BE%D1%80%D0%BF%D1%83%D1%81%20%D1%82%D0%B5%D1%80%D0%BC%D0%BE%D1%81%D1%82%D0%B0%D1%82%D0%B0,2026-05-12T09:03:45Z
Mini,MN,TST,Термостат,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TST%20%D0%A2%D0%B5%D1%80%D0%BC%D0%BE%D1%81%D1%82%D0%B0%D1%82,2026-05-12T09:03:45Z
Mini,MN,RAB,Сайлентблок заднего рычага,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20RAB%20%D0%A1%D0%B0%D0%B9%D0%BB%D0%B5%D0%BD%D1%82%D0%B1%D0%BB%D0%BE%D0%BA%20%D0%B7%D0%B0%D0%B4%D0%BD%D0%B5%D0%B3%D0%BE%20%D1%80%D1%8B%D1%87%D0%B0%D0%B3%D0%B0,2026-05-12T09:03:45Z
Mini,MN,SBF,Втулка стабилизатора передняя,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20SBF%20%D0%92%D1%82%D1%83%D0%BB%D0%BA%D0%B0%20%D1%81%D1%82%D0%B0%D0%B1%D0%B8%D0%BB%D0%B8%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D1%8F%D1%8F,2026-05-12T09:03:45Z
Mini,MN,SBR,Втулка стабилизатора задняя,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20SBR%20%D0%92%D1%82%D1%83%D0%BB%D0%BA%D0%B0%20%D1%81%D1%82%D0%B0%D0%B1%D0%B8%D0%BB%D0%B8%D0%B7%D0%B0%D1%82%D0%BE%D1%80%D0%B0%20%D0%B7%D0%B0%D0%B4%D0%BD%D1%8F%D1%8F,2026-05-12T09:03:45Z
Mini,MN,STM,Опора передней стойки,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20STM%20%D0%9E%D0%BF%D0%BE%D1%80%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%B9%20%D1%81%D1%82%D0%BE%D0%B9%D0%BA%D0%B8,2026-05-12T09:03:45Z
Mini,MN,ABT,Натяжитель ремня навесного оборудования,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ABT%20%D0%9D%D0%B0%D1%82%D1%8F%D0%B6%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%20%D1%80%D0%B5%D0%BC%D0%BD%D1%8F%20%D0%BD%D0%B0%D0%B2%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F,2026-05-12T09:03:45Z
Mini,MN,ABK,Комплект ремня навесного оборудования,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ABK%20%D0%9A%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82%20%D1%80%D0%B5%D0%BC%D0%BD%D1%8F%20%D0%BD%D0%B0%D0%B2%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F,2026-05-12T09:03:45Z
Mini,MN,ABR,Ролик ремня навесного оборудования,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ABR%20%D0%A0%D0%BE%D0%BB%D0%B8%D0%BA%20%D1%80%D0%B5%D0%BC%D0%BD%D1%8F%20%D0%BD%D0%B0%D0%B2%D0%B5%D1%81%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F,2026-05-12T09:03:45Z
Mini,MN,FF,Топливный фильтр,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20FF%20%D0%A2%D0%BE%D0%BF%D0%BB%D0%B8%D0%B2%D0%BD%D1%8B%D0%B9%20%D1%84%D0%B8%D0%BB%D1%8C%D1%82%D1%80,2026-05-12T09:03:45Z
Mini,MN,ODP,Пробка сливная масляного поддона,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ODP%20%D0%9F%D1%80%D0%BE%D0%B1%D0%BA%D0%B0%20%D1%81%D0%BB%D0%B8%D0%B2%D0%BD%D0%B0%D1%8F%20%D0%BC%D0%B0%D1%81%D0%BB%D1%8F%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%BE%D0%BD%D0%B0,2026-05-12T09:03:45Z
Mini,MN,ODW,Шайба сливной пробки,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ODW%20%D0%A8%D0%B0%D0%B9%D0%B1%D0%B0%20%D1%81%D0%BB%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9%20%D0%BF%D1%80%D0%BE%D0%B1%D0%BA%D0%B8,2026-05-12T09:03:45Z
Mini,MN,ATF,Фильтр АКПП,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ATF%20%D0%A4%D0%B8%D0%BB%D1%8C%D1%82%D1%80%20%D0%90%D0%9A%D0%9F%D0%9F,2026-05-12T09:03:45Z
Mini,MN,CMP,Датчик положения распредвала,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CMP%20%D0%94%D0%B0%D1%82%D1%87%D0%B8%D0%BA%20%D0%BF%D0%BE%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%80%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B2%D0%B0%D0%BB%D0%B0,2026-05-12T09:03:45Z
Mini,MN,ATP,Поддон АКПП,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ATP%20%D0%9F%D0%BE%D0%B4%D0%B4%D0%BE%D0%BD%20%D0%90%D0%9A%D0%9F%D0%9F,2026-05-12T09:03:45Z
Mini,MN,CLK,Комплект сцепления,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CLK%20%D0%9A%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82%20%D1%81%D1%86%D0%B5%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F,2026-05-12T09:03:45Z
Mini,MN,ATG,Прокладка поддона АКПП,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ATG%20%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%BF%D0%BE%D0%B4%D0%B4%D0%BE%D0%BD%D0%B0%20%D0%90%D0%9A%D0%9F%D0%9F,2026-05-12T09:03:45Z
Mini,MN,CKP,Датчик положения коленвала,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CKP%20%D0%94%D0%B0%D1%82%D1%87%D0%B8%D0%BA%20%D0%BF%D0%BE%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BA%D0%BE%D0%BB%D0%B5%D0%BD%D0%B2%D0%B0%D0%BB%D0%B0,2026-05-12T09:03:45Z
Mini,MN,CRB,Выжимной подшипник,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CRB%20%D0%92%D1%8B%D0%B6%D0%B8%D0%BC%D0%BD%D0%BE%D0%B9%20%D0%BF%D0%BE%D0%B4%D1%88%D0%B8%D0%BF%D0%BD%D0%B8%D0%BA,2026-05-12T09:03:46Z
Mini,MN,CVB,Пыльник ШРУС,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CVB%20%D0%9F%D1%8B%D0%BB%D1%8C%D0%BD%D0%B8%D0%BA%20%D0%A8%D0%A0%D0%A3%D0%A1,2026-05-12T09:03:46Z
Mini,MN,TMM,Подушка КПП,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TMM%20%D0%9F%D0%BE%D0%B4%D1%83%D1%88%D0%BA%D0%B0%20%D0%9A%D0%9F%D0%9F,2026-05-12T09:03:46Z
Mini,MN,CVJ,ШРУС наружный,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20CVJ%20%D0%A8%D0%A0%D0%A3%D0%A1%20%D0%BD%D0%B0%D1%80%D1%83%D0%B6%D0%BD%D1%8B%D0%B9,2026-05-12T09:03:46Z
Mini,MN,HUR,Ступица задняя,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20HUR%20%D0%A1%D1%82%D1%83%D0%BF%D0%B8%D1%86%D0%B0%20%D0%B7%D0%B0%D0%B4%D0%BD%D1%8F%D1%8F,2026-05-12T09:03:46Z
Mini,MN,EMG,Прокладка выпускного коллектора,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20EMG%20%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%B2%D1%8B%D0%BF%D1%83%D1%81%D0%BA%D0%BD%D0%BE%D0%B3%D0%BE%20%D0%BA%D0%BE%D0%BB%D0%BB%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0,2026-05-12T09:03:46Z
Mini,MN,HGG,Прокладка ГБЦ,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20HGG%20%D0%9F%D1%80%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4%D0%BA%D0%B0%20%D0%93%D0%91%D0%A6,2026-05-12T09:03:46Z
Mini,MN,OPM,Масляный насос,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20OPM%20%D0%9C%D0%B0%D1%81%D0%BB%D1%8F%D0%BD%D1%8B%D0%B9%20%D0%BD%D0%B0%D1%81%D0%BE%D1%81,2026-05-12T09:03:46Z
Mini,MN,OPS,Датчик давления масла,high,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20OPS%20%D0%94%D0%B0%D1%82%D1%87%D0%B8%D0%BA%20%D0%B4%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F%20%D0%BC%D0%B0%D1%81%D0%BB%D0%B0,2026-05-12T09:03:46Z
BMW,BM,HLL,Фара передняя левая,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20HLL%20%D0%A4%D0%B0%D1%80%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D1%8F%D1%8F%20%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F,2026-05-12T09:04:28Z
BMW,BM,HLR,Фара передняя правая,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20HLR%20%D0%A4%D0%B0%D1%80%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D1%8F%D1%8F%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F,2026-05-12T09:04:28Z
BMW,BM,MR,Зеркало правое,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20MR%20%D0%97%D0%B5%D1%80%D0%BA%D0%B0%D0%BB%D0%BE%20%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B5,2026-05-12T09:04:28Z
BMW,BM,TLL,Фонарь задний левый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20TLL%20%D0%A4%D0%BE%D0%BD%D0%B0%D1%80%D1%8C%20%D0%B7%D0%B0%D0%B4%D0%BD%D0%B8%D0%B9%20%D0%BB%D0%B5%D0%B2%D1%8B%D0%B9,2026-05-12T09:04:28Z
BMW,BM,ML,Зеркало левое,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20ML%20%D0%97%D0%B5%D1%80%D0%BA%D0%B0%D0%BB%D0%BE%20%D0%BB%D0%B5%D0%B2%D0%BE%D0%B5,2026-05-12T09:04:28Z
BMW,BM,TER,Рулевой наконечник правый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20TER%20%D0%A0%D1%83%D0%BB%D0%B5%D0%B2%D0%BE%D0%B9%20%D0%BD%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%20%D0%BF%D1%80%D0%B0%D0%B2%D1%8B%D0%B9,2026-05-12T09:04:28Z
BMW,BM,TLR,Фонарь задний правый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=BMW%20TLR%20%D0%A4%D0%BE%D0%BD%D0%B0%D1%80%D1%8C%20%D0%B7%D0%B0%D0%B4%D0%BD%D0%B8%D0%B9%20%D0%BF%D1%80%D0%B0%D0%B2%D1%8B%D0%B9,2026-05-12T09:04:28Z
Mini,MN,MUF,Глушитель основной,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20MUF%20%D0%93%D0%BB%D1%83%D1%88%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%20%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%BD%D0%BE%D0%B9,2026-05-12T09:05:07Z
Mini,MN,ACR,Радиатор кондиционера,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ACR%20%D0%A0%D0%B0%D0%B4%D0%B8%D0%B0%D1%82%D0%BE%D1%80%20%D0%BA%D0%BE%D0%BD%D0%B4%D0%B8%D1%86%D0%B8%D0%BE%D0%BD%D0%B5%D1%80%D0%B0,2026-05-12T09:05:07Z
Mini,MN,HLL,Фара передняя левая,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20HLL%20%D0%A4%D0%B0%D1%80%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D1%8F%D1%8F%20%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F,2026-05-12T09:05:07Z
Mini,MN,HLR,Фара передняя правая,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20HLR%20%D0%A4%D0%B0%D1%80%D0%B0%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%BD%D1%8F%D1%8F%20%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D1%8F,2026-05-12T09:05:07Z
Mini,MN,ML,Зеркало левое,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20ML%20%D0%97%D0%B5%D1%80%D0%BA%D0%B0%D0%BB%D0%BE%20%D0%BB%D0%B5%D0%B2%D0%BE%D0%B5,2026-05-12T09:05:07Z
Mini,MN,PSP,Насос ГУР,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20PSP%20%D0%9D%D0%B0%D1%81%D0%BE%D1%81%20%D0%93%D0%A3%D0%A0,2026-05-12T09:05:07Z
Mini,MN,TLL,Фонарь задний левый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TLL%20%D0%A4%D0%BE%D0%BD%D0%B0%D1%80%D1%8C%20%D0%B7%D0%B0%D0%B4%D0%BD%D0%B8%D0%B9%20%D0%BB%D0%B5%D0%B2%D1%8B%D0%B9,2026-05-12T09:05:07Z
Mini,MN,TLR,Фонарь задний правый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TLR%20%D0%A4%D0%BE%D0%BD%D0%B0%D1%80%D1%8C%20%D0%B7%D0%B0%D0%B4%D0%BD%D0%B8%D0%B9%20%D0%BF%D1%80%D0%B0%D0%B2%D1%8B%D0%B9,2026-05-12T09:05:07Z
Mini,MN,MR,Зеркало правое,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20MR%20%D0%97%D0%B5%D1%80%D0%BA%D0%B0%D0%BB%D0%BE%20%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B5,2026-05-12T09:05:07Z
Mini,MN,PSR,Бачок ГУР,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20PSR%20%D0%91%D0%B0%D1%87%D0%BE%D0%BA%20%D0%93%D0%A3%D0%A0,2026-05-12T09:05:07Z
Mini,MN,STC,Рулевая колонка,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20STC%20%D0%A0%D1%83%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F%20%D0%BA%D0%BE%D0%BB%D0%BE%D0%BD%D0%BA%D0%B0,2026-05-12T09:05:08Z
Mini,MN,RCK,Рулевая рейка,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20RCK%20%D0%A0%D1%83%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F%20%D1%80%D0%B5%D0%B9%D0%BA%D0%B0,2026-05-12T09:05:08Z
Mini,MN,TER,Рулевой наконечник правый,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TER%20%D0%A0%D1%83%D0%BB%D0%B5%D0%B2%D0%BE%D0%B9%20%D0%BD%D0%B0%D0%BA%D0%BE%D0%BD%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%20%D0%BF%D1%80%D0%B0%D0%B2%D1%8B%D0%B9,2026-05-12T09:05:08Z
Mini,MN,TRD,Рулевая тяга,normal,0X2969,realoem.com,https://www.realoem.com/bmw/enUS/select?q=Mini%20TRD%20%D0%A0%D1%83%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F%20%D1%82%D1%8F%D0%B3%D0%B0,2026-05-12T09:05:08Z
