brand,brand_prefix,part_code,priority
GMC,GM,SPR,high
GMC,GM,STM,high
GMC,GM,ABK,high
GMC,GM,ABR,high
GMC,GM,ABT,high
GMC,GM,ODP,high
GMC,GM,ODW,high
GMC,GM,ATF,high
GMC,GM,ATG,high
GMC,GM,ATP,high
GMC,GM,CLK,high
GMC,GM,CRB,high
GMC,GM,CVJ,high
GMC,GM,HUR,high
GMC,GM,TMM,high
Geely,GL,CKP,high
Geely,GL,CMP,high
Geely,GL,CMS,high
Geely,GL,CSF,high
Geely,GL,CSR,high
Geely,GL,EMB,high
Geely,GL,EMG,high
Geely,GL,EML,high
Geely,GL,EMR,high
Geely,GL,HGG,high
Geely,GL,IMG,high
Geely,GL,MAF,high
Geely,GL,MAP,high
Geely,GL,OPM,high
Geely,GL,OPS,high
Geely,GL,PCV,high
Geely,GL,THB,high
Geely,GL,TK,high
Geely,GL,VCG,high
Geely,GL,EXC,high
Geely,GL,EXT,high
Geely,GL,FAN,high
Geely,GL,RAD,high
Geely,GL,TSH,high
Geely,GL,TST,high
Geely,GL,CAB,high
Geely,GL,RAB,high
Geely,GL,SBF,high
Geely,GL,SBR,high
Geely,GL,SPR,high
Geely,GL,STM,high
Geely,GL,ABK,high
Geely,GL,ABR,high
Geely,GL,ABT,high
Geely,GL,ODP,high
Geely,GL,ODW,high
Geely,GL,ATF,high
Geely,GL,ATG,high
Geely,GL,ATP,high
Geely,GL,CLK,high
Geely,GL,CMC,high
Geely,GL,CRB,high
Geely,GL,CVB,high
Geely,GL,CVJ,high
Geely,GL,HUR,high
Geely,GL,TMM,high
Ford,FO,MAF,high
Ford,FO,OPS,high
Ford,FO,THB,high
Ford,FO,TSH,high
Ford,FO,CAB,high
Ford,FO,RAB,high
Ford,FO,SBF,high
Ford,FO,SBR,high
Ford,FO,ATG,high
Ford,FO,ATP,high
Ford,FO,TMM,high
Genesis,GE,CKP,high
Genesis,GE,CMP,high
Genesis,GE,CMS,high
Genesis,GE,CSF,high
Genesis,GE,CSR,high
Genesis,GE,EMB,high
Genesis,GE,EML,high
Genesis,GE,EMG,high
Genesis,GE,EMR,high
Genesis,GE,HGG,high
Genesis,GE,IMG,high
Genesis,GE,MAP,high
Genesis,GE,OPM,high
Genesis,GE,OPS,high
Genesis,GE,PCV,high
Genesis,GE,THB,high
Genesis,GE,VCG,high
Genesis,GE,EXT,high
Genesis,GE,ABT,high
Genesis,GE,FF,high
Genesis,GE,ODP,high
Genesis,GE,ODW,high
Genesis,GE,ATF,high
Genesis,GE,ATG,high
Genesis,GE,ATP,high
Genesis,GE,CLK,high
Genesis,GE,CRB,high
Genesis,GE,CVB,high
Genesis,GE,CVJ,high
Genesis,GE,HUR,high
Genesis,GE,TMM,high
Genesis,GE,FAN,high
Genesis,GE,RAD,high
Genesis,GE,TSH,high
Genesis,GE,TST,high
Genesis,GE,CAB,high
Genesis,GE,RAB,high
Genesis,GE,SBF,high
Genesis,GE,SBR,high
Genesis,GE,STM,high
Genesis,GE,ABK,high
Genesis,GE,ABR,high
Haval,HV,CKP,high
Haval,HV,CMS,high
Haval,HV,CMP,high
Haval,HV,CSF,high
Haval,HV,CSR,high
Haval,HV,EMB,high
Haval,HV,EMG,high
Haval,HV,EML,high
Haval,HV,EMR,high
Haval,HV,HGG,high
Haval,HV,IMG,high
Haval,HV,MAF,high
Haval,HV,MAP,high
Haval,HV,OPM,high
Haval,HV,RAB,high
Haval,HV,SBF,high
Haval,HV,SBR,high
Haval,HV,SPR,high
Haval,HV,STM,high
Haval,HV,ABK,high
Haval,HV,ABR,high
Haval,HV,ABT,high
Haval,HV,ODP,high
Haval,HV,ODW,high
Haval,HV,ATF,high
Haval,HV,ATG,high
Haval,HV,ATP,high
Haval,HV,CLK,high
Haval,HV,CRB,high
Haval,HV,CVB,high
Haval,HV,CVJ,high
Haval,HV,HUR,high
Haval,HV,TMM,high
Haval,HV,OPS,high
Haval,HV,PCV,high
Haval,HV,THB,high
Haval,HV,TK,high
Haval,HV,VCG,high
Haval,HV,EXT,high
Haval,HV,FAN,high
Haval,HV,RAD,high
Haval,HV,TSH,high
Haval,HV,TST,high
Haval,HV,CAB,high
Honda,HO,CMS,high
Honda,HO,CSF,high
Honda,HO,CSR,high
Honda,HO,EMB,high
Honda,HO,EMG,high
Honda,HO,EML,high
Honda,HO,EMR,high
Honda,HO,IMG,high
Honda,HO,MAF,high
Honda,HO,OPM,high
Honda,HO,OPS,high
Honda,HO,PCV,high
Honda,HO,EXT,high
Honda,HO,FAN,high
Honda,HO,TMM,high
Hyundai,HY,CMS,high
Hyundai,HY,EMB,high
Hyundai,HY,MAP,high
Hyundai,HY,OPM,high
Hyundai,HY,PCV,high
Hyundai,HY,EXT,high
Hyundai,HY,FAN,high
Hyundai,HY,TSH,high
Hyundai,HY,TST,high
Hyundai,HY,RAB,high
Hyundai,HY,SBF,high
Hyundai,HY,SBR,high
Hyundai,HY,ABK,high
Hyundai,HY,ABR,high
Hyundai,HY,ABT,high
Hyundai,HY,ODW,high
Hyundai,HY,ATG,high
Hyundai,HY,ATP,high
Hyundai,HY,CRB,high
Honda,HO,TSH,high
Honda,HO,TST,high
Honda,HO,RAB,high
Honda,HO,SBF,high
Honda,HO,SBR,high
Honda,HO,ABK,high
Honda,HO,ABR,high
Honda,HO,ABT,high
Honda,HO,ATG,high
Honda,HO,ATP,high
Honda,HO,CRB,high
Infiniti,IN,CKP,high
Infiniti,IN,CMP,high
Infiniti,IN,CMS,high
Infiniti,IN,CSF,high
Infiniti,IN,CSR,high
Infiniti,IN,EMB,high
Infiniti,IN,EMG,high
Infiniti,IN,HGG,high
Infiniti,IN,IMG,high
Infiniti,IN,MAP,high
Infiniti,IN,OPM,high
Infiniti,IN,OPS,high
Infiniti,IN,PCV,high
Infiniti,IN,THB,high
Infiniti,IN,ABK,high
Infiniti,IN,ABR,high
Infiniti,IN,ABT,high
Infiniti,IN,ODP,high
Infiniti,IN,ODW,high
Infiniti,IN,ATF,high
Infiniti,IN,ATG,high
Infiniti,IN,ATP,high
Infiniti,IN,CLK,high
Infiniti,IN,CRB,high
Infiniti,IN,CVB,high
Infiniti,IN,CVJ,high
Infiniti,IN,HUR,high
Infiniti,IN,TMM,high
Jeep,JP,CMS,high
Jeep,JP,CSF,high
Jeep,JP,CSR,high
Jeep,JP,EMB,high
Jeep,JP,EML,high
Jeep,JP,EMR,high
Jeep,JP,HGG,high
Jeep,JP,OPM,high
Jeep,JP,PCV,high
Jeep,JP,THB,high
Jeep,JP,VCG,high
Jeep,JP,EXT,high
Jeep,JP,FAN,high
Jeep,JP,RAD,high
Jeep,JP,TSH,high
Jeep,JP,TST,high
Jeep,JP,CAB,high
Jeep,JP,RAB,high
Jeep,JP,SBF,high
Jeep,JP,SBR,high
Jeep,JP,STM,high
Jeep,JP,ABK,high
Jeep,JP,ABR,high
Jeep,JP,ABT,high
Jeep,JP,ODW,high
Jeep,JP,ATF,high
Jeep,JP,ATG,high
Jeep,JP,ATP,high
Jeep,JP,CLK,high
Jeep,JP,CRB,high
Jeep,JP,CVJ,high
Jeep,JP,HUR,high
Jeep,JP,TMM,high
Infiniti,IN,VCG,high
Infiniti,IN,EXT,high
Infiniti,IN,FAN,high
Infiniti,IN,RAD,high
Infiniti,IN,TSH,high
Infiniti,IN,TST,high
Infiniti,IN,CAB,high
Infiniti,IN,RAB,high
Infiniti,IN,SBF,high
Infiniti,IN,SBR,high
Infiniti,IN,STM,high
Kia,KI,CMS,high
Kia,KI,CSF,high
Kia,KI,CSR,high
Kia,KI,EMB,high
Kia,KI,EMG,high
Kia,KI,EML,high
Kia,KI,EMR,high
Kia,KI,IMG,high
Kia,KI,MAF,high
Kia,KI,OPM,high
Kia,KI,PCV,high
Kia,KI,VCG,high
Kia,KI,EXT,high
Kia,KI,FAN,high
Kia,KI,ATP,high
Kia,KI,CRB,high
Kia,KI,CVB,high
Kia,KI,TMM,high
Kia,KI,TSH,high
Kia,KI,TST,high
Kia,KI,RAB,high
Kia,KI,SBF,high
Kia,KI,SBR,high
Kia,KI,ABK,high
Kia,KI,ABR,high
Kia,KI,ABT,high
Kia,KI,FF,high
Kia,KI,ODW,high
Kia,KI,ATG,high
Land Rover,LR,CKP,high
Land Rover,LR,CMP,high
Land Rover,LR,CMS,high
Land Rover,LR,CSF,high
Land Rover,LR,CSR,high
Land Rover,LR,EMB,high
Land Rover,LR,EMG,high
Land Rover,LR,HGG,high
Land Rover,LR,IMG,high
Land Rover,LR,MAP,high
Land Rover,LR,OPM,high
Land Rover,LR,OPS,high
Land Rover,LR,PCV,high
Land Rover,LR,THB,high
Land Rover,LR,ABK,high
Land Rover,LR,ABR,high
Land Rover,LR,ABT,high
Land Rover,LR,ODP,high
Land Rover,LR,ODW,high
Land Rover,LR,ATF,high
Land Rover,LR,ATG,high
Land Rover,LR,ATP,high
Land Rover,LR,CLK,high
Land Rover,LR,CRB,high
Land Rover,LR,CVB,high
Land Rover,LR,CVJ,high
Land Rover,LR,HUR,high
Land Rover,LR,TMM,high
Land Rover,LR,VCG,high
Land Rover,LR,EXT,high
Land Rover,LR,FAN,high
Land Rover,LR,RAD,high
Land Rover,LR,TSH,high
Land Rover,LR,TST,high
Land Rover,LR,CAB,high
Land Rover,LR,SBF,high
Land Rover,LR,RAB,high
Land Rover,LR,SBR,high
Land Rover,LR,STM,high
Lexus,LX,CMS,high
Lexus,LX,CSF,high
Lexus,LX,CSR,high
Lexus,LX,EMB,high
Lexus,LX,EML,high
Lexus,LX,EMR,high
Lexus,LX,HGG,high
Lexus,LX,IC,high
Lexus,LX,MAF,high
Lexus,LX,MAP,high
Lexus,LX,OPM,high
Lexus,LX,PCV,high
Lexus,LX,THB,high
Lexus,LX,VCG,high
Lexus,LX,SFR,high
Lexus,LX,SL,high
Lexus,LX,SR,high
Lexus,LX,STM,high
Lexus,LX,ABK,high
Lexus,LX,ABR,high
Lexus,LX,ABT,high
Lexus,LX,ALB,high
Lexus,LX,FF,high
Lexus,LX,ATF,high
Lexus,LX,ATG,high
Lexus,LX,ATP,high
Lexus,LX,CLK,high
Lexus,LX,CRB,high
Lexus,LX,CVJ,high
Lexus,LX,TMM,high
Mazda,MA,CKP,high
Mazda,MA,CMP,high
Mazda,MA,CMS,high
Mazda,MA,CSF,high
Mazda,MA,CSR,high
Mazda,MA,EMB,high
Mazda,MA,EMG,high
Mazda,MA,EML,high
Mazda,MA,EMR,high
Mazda,MA,HGG,high
Mazda,MA,IMG,high
Mazda,MA,MAF,high
Mazda,MA,MAP,high
Mazda,MA,OPM,high
Mazda,MA,OPS,high
Mazda,MA,PCV,high
Mazda,MA,VCG,high
Mazda,MA,EXT,high
Mazda,MA,FAN,high
Mazda,MA,TSH,high
Mazda,MA,TST,high
Mazda,MA,CAB,high
Mazda,MA,RAB,high
Mazda,MA,SBF,high
Mazda,MA,SBR,high
Mazda,MA,ABK,high
Mazda,MA,ABR,high
Mazda,MA,ABT,high
Mazda,MA,FF,high
Mazda,MA,ODP,high
Mazda,MA,ODW,high
Mazda,MA,ATG,high
Mazda,MA,ATP,high
Mazda,MA,CRB,high
Lexus,LX,EXT,high
Lexus,LX,FAN,high
Lexus,LX,RAD,high
Lexus,LX,TSH,high
Lexus,LX,TST,high
Lexus,LX,CAB,high
Lexus,LX,CFL,high
Lexus,LX,CFR,high
Lexus,LX,RAB,high
Lexus,LX,SBF,high
Lexus,LX,SBR,high
